category	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	supp_pdf	topics	status
review	Nussbaumer O, Koslowski M	The emerging role of γδ T cells in cancer immunotherapy.	Immuno-oncology technology	2019	35755322	10.1016/j.iotech.2019.06.002	PMC9216673	https://pmc.ncbi.nlm.nih.gov/articles/PMC9216673/	pdfs/nussbaumer_2019_pmid35755322.pdf		CAR_gd;adoptive_expansion;clinical	downloaded_europepmc
review	Zhao Y, Niu C, Cui J	Gamma-delta (γδ) T cells: friend or foe in cancer development?	Journal of translational medicine	2018	29316940	10.1186/s12967-017-1378-2	PMC5761189	https://pmc.ncbi.nlm.nih.gov/articles/PMC5761189/	pdfs/zhao_2018_pmid29316940.pdf		adoptive_expansion;tumor_infiltrating;mechanism_cytotox;checkpoint;immunosuppression	downloaded_europepmc
review	Lo Presti E, Di Mitri R, Pizzolato G et al.	γδ cells and tumor microenvironment: A helpful or a dangerous liason?	Journal of leukocyte biology	2018	29345336	10.1002/JLB.5MR0717-275RR		https://doi.org/10.1002/JLB.5MR0717-275RR			adoptive_expansion;tumor_infiltrating;clinical	no_pmcid
review	Handgretinger R, Schilbach K	The potential role of γδ T cells after allogeneic HCT for leukemia.	Blood	2018	29358176	10.1182/blood-2017-08-752162		https://doi.org/10.1182/blood-2017-08-752162			adoptive_expansion;leukemia	no_pmcid
review	Vermijlen D, Gatti D, Kouzeli A et al.	γδ T cell responses: How many ligands will it take till we know?	Seminars in cell & developmental biology	2018	29402644	10.1016/j.semcdb.2017.10.009		https://doi.org/10.1016/j.semcdb.2017.10.009			leukemia	no_pmcid
review	Bronnimann MP, Skinner PJ, Connick E	The B-Cell Follicle in HIV Infection: Barrier to a Cure.	Frontiers in immunology	2018	29422894	10.3389/fimmu.2018.00020	PMC5788973	https://pmc.ncbi.nlm.nih.gov/articles/PMC5788973/	pdfs/bronnimann_2018_pmid29422894.pdf		CAR_gd;bispecific_engager;immunosuppression	downloaded_europepmc
review	Saudemont A, Jespers L, Clay T	Current Status of Gene Engineering Cell Therapeutics.	Frontiers in immunology	2018	29459866	10.3389/fimmu.2018.00153	PMC5807372	https://pmc.ncbi.nlm.nih.gov/articles/PMC5807372/	pdfs/saudemont_2018_pmid29459866.pdf		CAR_gd;adoptive_expansion;immunosuppression	downloaded_europepmc
review	Gu S, Borowska MT, Boughter CT et al.	Butyrophilin3A proteins and Vγ9Vδ2 T cell activation.	Seminars in cell & developmental biology	2018	29471037	10.1016/j.semcdb.2018.02.007	PMC6129423	https://pmc.ncbi.nlm.nih.gov/articles/PMC6129423/			phosphoantigen_BTN;Vd2_Vg9	not_available_oa
review	Godfrey DI, Le Nours J, Andrews DM et al.	Unconventional T Cell Targets for Cancer Immunotherapy.	Immunity	2018	29562195	10.1016/j.immuni.2018.03.009		https://doi.org/10.1016/j.immuni.2018.03.009				no_pmcid
review	Hoeres T, Smetak M, Pretscher D et al.	Improving the Efficiency of Vγ9Vδ2 T-Cell Immunotherapy in Cancer.	Frontiers in immunology	2018	29725332	10.3389/fimmu.2018.00800	PMC5916964	https://pmc.ncbi.nlm.nih.gov/articles/PMC5916964/	pdfs/hoeres_2018_pmid29725332.pdf		adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;checkpoint	downloaded_europepmc
review	Boutin L, Scotet E	Towards Deciphering the Hidden Mechanisms That Contribute to the Antigenic Activation Process of Human Vγ9Vδ2 T Cells.	Frontiers in immunology	2018	29731756	10.3389/fimmu.2018.00828	PMC5919976	https://pmc.ncbi.nlm.nih.gov/articles/PMC5919976/	pdfs/boutin_2018_pmid29731756.pdf		phosphoantigen_BTN;Vd2_Vg9	downloaded_europepmc
review	Van Acker HH, Campillo-Davo D, Roex G et al.	The role of the common gamma-chain family cytokines in γδ T cell-based anti-cancer immunotherapy.	Cytokine & growth factor reviews	2018	29773448	10.1016/j.cytogfr.2018.05.002		https://doi.org/10.1016/j.cytogfr.2018.05.002				no_pmcid
review	Pauza CD, Liou ML, Lahusen T et al.	Gamma Delta T Cell Therapy for Cancer: It Is Good to be Local.	Frontiers in immunology	2018	29937769	10.3389/fimmu.2018.01305	PMC6003257	https://pmc.ncbi.nlm.nih.gov/articles/PMC6003257/	pdfs/pauza_2018_pmid29937769.pdf		CAR_gd;aminobisphosphonate;Vd2_Vg9;checkpoint	downloaded_europepmc
review	Lo Presti E, Pizzolato G, Corsale AM et al.	γδ T Cells and Tumor Microenvironment: From Immunosurveillance to Tumor Evasion.	Frontiers in immunology	2018	29963061	10.3389/fimmu.2018.01395	PMC6013569	https://pmc.ncbi.nlm.nih.gov/articles/PMC6013569/	pdfs/lo_2018_pmid29963061.pdf		adoptive_expansion;tumor_infiltrating;mechanism_cytotox;immunosuppression	downloaded_europepmc
review	Fisher J, Anderson J	Engineering Approaches in Human Gamma Delta T Cells for Cancer Immunotherapy.	Frontiers in immunology	2018	29997614	10.3389/fimmu.2018.01409	PMC6028554	https://pmc.ncbi.nlm.nih.gov/articles/PMC6028554/	pdfs/fisher_2018_pmid29997614.pdf		CAR_gd	downloaded_europepmc
review	Blazquez JL, Benyamine A, Pasero C et al.	New Insights Into the Regulation of γδ T Cells by BTN3A and Other BTN/BTNL in Tumor Immunity.	Frontiers in immunology	2018	30050536	10.3389/fimmu.2018.01601	PMC6050389	https://pmc.ncbi.nlm.nih.gov/articles/PMC6050389/	pdfs/blazquez_2018_pmid30050536.pdf		phosphoantigen_BTN;Vd2_Vg9;tumor_infiltrating;leukemia;pancreatic	downloaded_europepmc
review	Stolk D, van der Vliet HJ, de Gruijl TD et al.	Positive & Negative Roles of Innate Effector Cells in Controlling Cancer Progression.	Frontiers in immunology	2018	30298063	10.3389/fimmu.2018.01990	PMC6161645	https://pmc.ncbi.nlm.nih.gov/articles/PMC6161645/	pdfs/stolk_2018_pmid30298063.pdf		immunosuppression;clinical;leukemia	downloaded_europepmc
review	Zou C, Zhao P, Xiao Z et al.	γδ T cells in cancer immunotherapy.	Oncotarget	2017	27823972	10.18632/oncotarget.13051	PMC5352452	https://pmc.ncbi.nlm.nih.gov/articles/PMC5352452/	pdfs/zou_2017_pmid27823972.pdf		adoptive_expansion;mechanism_cytotox;clinical	downloaded_europepmc
review	Ochoa MC, Minute L, Rodriguez I et al.	Antibody-dependent cell cytotoxicity: immunotherapy strategies enhancing effector NK cells.	Immunology and cell biology	2017	28138156	10.1038/icb.2017.6		https://doi.org/10.1038/icb.2017.6			adoptive_expansion;mechanism_cytotox;checkpoint	no_pmcid
review	Khairallah C, Déchanet-Merville J, Capone M	γδ T Cell-Mediated Immunity to Cytomegalovirus Infection.	Frontiers in immunology	2017	28232834	10.3389/fimmu.2017.00105	PMC5298998	https://pmc.ncbi.nlm.nih.gov/articles/PMC5298998/	pdfs/khairallah_2017_pmid28232834.pdf		adoptive_expansion;mechanism_cytotox;leukemia	downloaded_europepmc
review	Preethy S, Dedeepiya VD, Senthilkumar R et al.	Natural killer cells as a promising tool to tackle cancer-A review of sources, methodologies, and potentials.	International reviews of immunology	2017	28471248	10.1080/08830185.2017.1284209		https://doi.org/10.1080/08830185.2017.1284209			adoptive_expansion;mechanism_cytotox	no_pmcid
review	Zhang W, Jing HM, Wang JJ et al.	[Research Progress of Cell Immunotherapy in Treatment of Hematological Malignancies-Review].	Zhongguo shi yan xue ye xue za zhi	2017	28641664	10.7534/j.issn.1009-2137.2017.03.055		https://doi.org/10.7534/j.issn.1009-2137.2017.03.055				no_pmcid
review	Kabelitz D, Lettau M, Janssen O	Immunosurveillance by human γδ T lymphocytes: the emerging role of butyrophilins.	F1000Research	2017	28649364	10.12688/f1000research.11057.1	PMC5464295	https://pmc.ncbi.nlm.nih.gov/articles/PMC5464295/	pdfs/kabelitz_2017_pmid28649364.pdf		phosphoantigen_BTN	downloaded_europepmc
review	Hodgins NO, Wang JT, Al-Jamal KT	Nano-technology based carriers for nitrogen-containing bisphosphonates delivery as sensitisers of γδ T cells for anticancer immunotherapy.	Advanced drug delivery reviews	2017	28694026	10.1016/j.addr.2017.07.003		https://doi.org/10.1016/j.addr.2017.07.003			aminobisphosphonate;adoptive_expansion;mechanism_cytotox	no_pmcid
review	Chitadze G, Oberg HH, Wesch D et al.	The Ambiguous Role of γδ T Lymphocytes in Antitumor Immunity.	Trends in immunology	2017	28709825	10.1016/j.it.2017.06.004		https://doi.org/10.1016/j.it.2017.06.004			immunosuppression	no_pmcid
review	Lawand M, Déchanet-Merville J, Dieu-Nosjean MC	Key Features of Gamma-Delta T-Cell Subsets in Human Diseases and Their Immunotherapeutic Implications.	Frontiers in immunology	2017	28713381	10.3389/fimmu.2017.00761	PMC5491929	https://pmc.ncbi.nlm.nih.gov/articles/PMC5491929/	pdfs/lawand_2017_pmid28713381.pdf		mechanism_cytotox	downloaded_europepmc
review	Fleming C, Morrissey S, Cai Y et al.	γδ T Cells: Unexpected Regulators of Cancer Development and Progression.	Trends in cancer	2017	28780933	10.1016/j.trecan.2017.06.003	PMC5551453	https://pmc.ncbi.nlm.nih.gov/articles/PMC5551453/			tumor_infiltrating;checkpoint;immunosuppression	not_available_oa
review	Lo Presti E, Pizzolato G, Gulotta E et al.	Current Advances in γδ T Cell-Based Tumor Immunotherapy.	Frontiers in immunology	2017	29163482	10.3389/fimmu.2017.01401	PMC5663908	https://pmc.ncbi.nlm.nih.gov/articles/PMC5663908/	pdfs/lo_2017_pmid29163482.pdf		phosphoantigen_BTN;aminobisphosphonate;adoptive_expansion;Vd1;Vd2_Vg9;mechanism_cytotox;clinical	downloaded_europepmc
review	Hu Y, Cui Q, Luo C et al.	A promising sword of tomorrow: Human γδ T cell strategies reconcile allo-HSCT complications.	Blood reviews	2016	26654098	10.1016/j.blre.2015.11.002		https://doi.org/10.1016/j.blre.2015.11.002			adoptive_expansion;tumor_infiltrating;mechanism_cytotox;immunosuppression	no_pmcid
review	Paul S, Lal G	Regulatory and effector functions of gamma-delta (γδ) T cells and their therapeutic potential in adoptive cellular therapy for cancer.	International journal of cancer	2016	27012367	10.1002/ijc.30109		https://doi.org/10.1002/ijc.30109			adoptive_expansion;tumor_infiltrating;mechanism_cytotox;immunosuppression;clinical	no_pmcid
review	Mirzaei HR, Mirzaei H, Lee SY et al.	Prospects for chimeric antigen receptor (CAR) γδ T cells: A potential game changer for adoptive T cell cancer immunotherapy.	Cancer letters	2016	27392648	10.1016/j.canlet.2016.07.001	PMC5003697	https://pmc.ncbi.nlm.nih.gov/articles/PMC5003697/			CAR_gd;adoptive_expansion;immunosuppression;leukemia;melanoma	not_available_oa
review	Lin Y, Okada H	Cellular immunotherapy for malignant gliomas.	Expert opinion on biological therapy	2016	27434205	10.1080/14712598.2016.1214266	PMC5133460	https://pmc.ncbi.nlm.nih.gov/articles/PMC5133460/			CAR_gd;adoptive_expansion;tumor_infiltrating;immunosuppression;clinical;glioma	not_available_oa
review	Li K, Zhang Q, Zhang Y et al.	T-cell-associated cellular immunotherapy for lung cancer.	Journal of cancer research and clinical oncology	2015	25381064	10.1007/s00432-014-1867-0	PMC11823499	https://pmc.ncbi.nlm.nih.gov/articles/PMC11823499/	pdfs/li_2015_pmid25381064.pdf		tumor_infiltrating;mechanism_cytotox;lung	downloaded_europepmc
review	Fowler DW, Bodman-Smith MD	Harnessing the power of Vδ2 cells in cancer immunotherapy.	Clinical and experimental immunology	2015	25469879	10.1111/cei.12564	PMC4367088	https://pmc.ncbi.nlm.nih.gov/articles/PMC4367088/			Vd2_Vg9;mechanism_cytotox	not_available_oa
review	Mesiano G, Leuci V, Giraudo L et al.	Adoptive immunotherapy against sarcomas.	Expert opinion on biological therapy	2015	25516119	10.1517/14712598.2015.987121		https://doi.org/10.1517/14712598.2015.987121			adoptive_expansion;tumor_infiltrating;clinical;melanoma	no_pmcid
review	Woo SR, Corrales L, Gajewski TF	Innate immune recognition of cancer.	Annual review of immunology	2015	25622193	10.1146/annurev-immunol-032414-112043		https://doi.org/10.1146/annurev-immunol-032414-112043			checkpoint	no_pmcid
review	Couzi L, Pitard V, Moreau JF et al.	Direct and Indirect Effects of Cytomegalovirus-Induced γδ T Cells after Kidney Transplantation.	Frontiers in immunology	2015	25653652	10.3389/fimmu.2015.00003	PMC4301015	https://pmc.ncbi.nlm.nih.gov/articles/PMC4301015/	pdfs/couzi_2015_pmid25653652.pdf		adoptive_expansion;Vd2_Vg9;tumor_infiltrating;mechanism_cytotox;immunosuppression;leukemia	downloaded_europepmc
review	Tyler CJ, Doherty DG, Moser B et al.	Human Vγ9/Vδ2 T cells: Innate adaptors of the immune system.	Cellular immunology	2015	25659480	10.1016/j.cellimm.2015.01.008		https://doi.org/10.1016/j.cellimm.2015.01.008			adoptive_expansion;Vd2_Vg9;immunosuppression	no_pmcid
review	Rei M, Pennington DJ, Silva-Santos B	The emerging Protumor role of γδ T lymphocytes: implications for cancer immunotherapy.	Cancer research	2015	25660949	10.1158/0008-5472.CAN-14-3228		https://doi.org/10.1158/0008-5472.CAN-14-3228			tumor_infiltrating;immunosuppression	no_pmcid
review	Ribeiro ST, Ribot JC, Silva-Santos B	Five Layers of Receptor Signaling in γδ T-Cell Differentiation and Activation.	Frontiers in immunology	2015	25674089	10.3389/fimmu.2015.00015	PMC4306313	https://pmc.ncbi.nlm.nih.gov/articles/PMC4306313/	pdfs/ribeiro_2015_pmid25674089.pdf		adoptive_expansion;mechanism_cytotox;checkpoint	downloaded_europepmc
review	Kobayashi H, Tanaka Y	γδ T Cell Immunotherapy-A Review.	Pharmaceuticals (Basel, Switzerland)	2015	25686210	10.3390/ph8010040	PMC4381201	https://pmc.ncbi.nlm.nih.gov/articles/PMC4381201/	pdfs/kobayashi_2015_pmid25686210.pdf		phosphoantigen_BTN;aminobisphosphonate;adoptive_expansion;Vd2_Vg9;clinical	downloaded_europepmc
review	Minculescu L, Sengeløv H	The role of gamma delta T cells in haematopoietic stem cell transplantation.	Scandinavian journal of immunology	2015	25753378	10.1111/sji.12289		https://doi.org/10.1111/sji.12289			adoptive_expansion;mechanism_cytotox	no_pmcid
review	Zhang J, Basher F, Wu JD	NKG2D Ligands in Tumor Immunity: Two Sides of a Coin.	Frontiers in immunology	2015	25788898	10.3389/fimmu.2015.00097	PMC4349182	https://pmc.ncbi.nlm.nih.gov/articles/PMC4349182/	pdfs/zhang_2015_pmid25788898.pdf		tumor_infiltrating;mechanism_cytotox;leukemia	downloaded_europepmc
review	Legut M, Cole DK, Sewell AK	The promise of γδ T cells and the γδ T cell receptor for cancer immunotherapy.	Cellular & molecular immunology	2015	25864915	10.1038/cmi.2015.28	PMC4716630	https://pmc.ncbi.nlm.nih.gov/articles/PMC4716630/	pdfs/legut_2015_pmid25864915.pdf		leukemia	downloaded_europepmc
review	Pan Q, Li Q, Liu S et al.	Concise Review: Targeting Cancer Stem Cells Using Immunologic Approaches.	Stem cells (Dayton, Ohio)	2015	25873269	10.1002/stem.2039	PMC4478204	https://pmc.ncbi.nlm.nih.gov/articles/PMC4478204/			adoptive_expansion;tumor_infiltrating;checkpoint;immunosuppression	not_available_oa
review	Dosani T, Carlsten M, Maric I et al.	The cellular immune system in myelomagenesis: NK cells and T cells in the development of myeloma [corrected] and their uses in immunotherapies.	Blood cancer journal	2015	25885426	10.1038/bcj.2015.32	PMC4450330	https://pmc.ncbi.nlm.nih.gov/articles/PMC4450330/	pdfs/dosani_2015_pmid25885426.pdf		immunosuppression;myeloma	downloaded_europepmc
review	Shi H, Qi X, Ma B et al.	The status, limitation and improvement of adoptive cellular immunotherapy in advanced urologic malignancies.	Chinese journal of cancer research = Chung-kuo yen cheng yen chiu	2015	25937774	10.3978/j.issn.1000-9604.2014.12.15	PMC4409967	https://pmc.ncbi.nlm.nih.gov/articles/PMC4409967/	pdfs/shi_2015_pmid25937774.pdf		CAR_gd;adoptive_expansion;tumor_infiltrating;immunosuppression;clinical	downloaded_europepmc
review	Xiong Y, Bensoussan D, Decot V	Adoptive Immunotherapies After Allogeneic Hematopoietic Stem Cell Transplantation in Patients With Hematologic Malignancies.	Transfusion medicine reviews	2015	26282736	10.1016/j.tmrv.2015.07.001		https://doi.org/10.1016/j.tmrv.2015.07.001			adoptive_expansion;mechanism_cytotox;immunosuppression;clinical	no_pmcid
review	Van Acker HH, Anguille S, Van Tendeloo VF et al.	Empowering gamma delta T cells with antitumor immunity by dendritic cell-based immunotherapy.	Oncoimmunology	2015	26405575	10.1080/2162402X.2015.1021538	PMC4570126	https://pmc.ncbi.nlm.nih.gov/articles/PMC4570126/	pdfs/van_2015_pmid26405575.pdf		mechanism_cytotox;leukemia	downloaded_europepmc
review	Silva-Santos B, Serre K, Norell H	γδ T cells in cancer.	Nature reviews. Immunology	2015	26449179	10.1038/nri3904		https://doi.org/10.1038/nri3904			mechanism_cytotox	no_pmcid
review	Yamaguchi Y, Katata Y, Okawaki M et al.	[Current Cancer Immunotherapy Using Activated Lymphocytes - Do Lymphocytes Actually Recognize Cancer Cells ?].	Gan to kagaku ryoho. Cancer & chemotherapy	2015	26469157			https://pubmed.ncbi.nlm.nih.gov/26469157/			CAR_gd;adoptive_expansion;tumor_infiltrating	no_pmcid
review	Meraviglia S, Lo Presti E, Dieli F et al.	γδ T cell-based anticancer immunotherapy: progress and possibilities.	Immunotherapy	2015	26569071	10.2217/imt.15.68		https://doi.org/10.2217/imt.15.68				no_pmcid
review	Wu YL, Ding YP, Tanaka Y et al.	γδ T cells and their potential for immunotherapy.	International journal of biological sciences	2014	24520210	10.7150/ijbs.7823	PMC3920167	https://pmc.ncbi.nlm.nih.gov/articles/PMC3920167/	pdfs/wu_2014_pmid24520210.pdf		phosphoantigen_BTN;Vd2_Vg9;mechanism_cytotox;clinical	downloaded_europepmc
review	Shibata M, Gonda K, Kumamoto K et al.	[Immunological cell therapy].	Nihon rinsho. Japanese journal of clinical medicine	2014	24597347			https://pubmed.ncbi.nlm.nih.gov/24597347/			mechanism_cytotox;checkpoint;colorectal	no_pmcid
review	Marcus A, Eshhar Z	Allogeneic chimeric antigen receptor-modified cells for adoptive cell therapy of cancer.	Expert opinion on biological therapy	2014	24661086	10.1517/14712598.2014.900540		https://doi.org/10.1517/14712598.2014.900540			CAR_gd;adoptive_expansion;mechanism_cytotox;clinical	no_pmcid
review	Gustafsson K, Anderson J, Fisher JPH et al.	Regeneration of stalled immune responses to transformed and infected cells using γδ T cells.	Drug discovery today	2014	24681060	10.1016/j.drudis.2014.03.021	PMC4437461	https://pmc.ncbi.nlm.nih.gov/articles/PMC4437461/	pdfs/gustafsson_2014_pmid24681060.pdf		adoptive_expansion;mechanism_cytotox	downloaded_europepmc
review	Fisher JP, Heuijerjans J, Yan M et al.	γδ T cells for cancer immunotherapy: A systematic review of clinical trials.	Oncoimmunology	2014	24734216	10.4161/onci.27572	PMC3984269	https://pmc.ncbi.nlm.nih.gov/articles/PMC3984269/	pdfs/fisher_2014_pmid24734216.pdf	supplements/24734216_PMC3984269/	adoptive_expansion;mechanism_cytotox;clinical;lung;prostate;renal	downloaded_europepmc
review	Siegers GM, Lamb LS	Cytotoxic and regulatory properties of circulating Vδ1+ γδ T cells: a new player on the cell therapy field?	Molecular therapy : the journal of the American Society of Gene Therapy	2014	24895997	10.1038/mt.2014.104	PMC4435582	https://pmc.ncbi.nlm.nih.gov/articles/PMC4435582/	pdfs/siegers_2014_pmid24895997.pdf		phosphoantigen_BTN;adoptive_expansion;Vd1;Vd2_Vg9;mechanism_cytotox;immunosuppression	downloaded_europepmc
review	Wang J, Wang X	Beyond chemotherapy and targeted therapy: adoptive cellular therapy in non-small cell lung cancer.	Molecular biology reports	2014	24969486	10.1007/s11033-014-3514-x		https://doi.org/10.1007/s11033-014-3514-x			adoptive_expansion;tumor_infiltrating;clinical;lung	no_pmcid
